BatchNumber,TrayNumber,FlyID,LineNumber,Sex,n_Week1Day1,rBias_Week1Day1,n_Week1Day2,rBias_Week1Day2,n_Week1Day3,rBias_Week1Day3,n_Week2Day1,rBias_Week2Day1,n_Week2Day2,rBias_Week2Day2,n_Week2Day3,rBias_Week2Day3,n_Week3Day1,rBias_Week3Day1,n_Week3Day2,rBias_Week3Day2,n_Week3Day3,rBias_Week3Day3
4,1,26,907,0,306,0.449180327868852,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,27,907,0,215,0.523364485981308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,28,907,0,372,0.407008086253369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,29,907,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,30,907,0,131,0.407692307692308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,31,907,0,300,0.538461538461538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,32,907,0,207,0.514563106796116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,33,907,0,220,0.493150684931507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,34,907,0,1360,0.357615894039735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,35,907,0,9,0.625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,36,907,0,57,0.517857142857143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,37,907,0,461,0.51304347826087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,38,907,0,323,0.487577639751553,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,39,907,0,869,0.344470046082949,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,40,907,0,139,0.355072463768116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,41,907,0,202,0.303482587064677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,42,907,0,276,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,43,907,0,335,0.38622754491018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,44,907,0,85,0.619047619047619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,45,907,0,32,0.451612903225806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,46,907,0,321,0.534375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,47,907,0,291,0.568965517241379,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,48,426,0,270,0.353159851301115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,49,426,0,308,0.579804560260586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,50,426,0,472,0.426751592356688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,51,426,0,561,0.575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,52,426,0,550,0.60655737704918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,53,426,0,318,0.523659305993691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,54,426,0,458,0.632385120350109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,55,426,0,444,0.325056433408578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,56,426,0,578,0.61525129982669,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,57,426,0,508,0.3767258382643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,58,426,0,642,0.552262090483619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,59,426,0,573,0.506993006993007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,60,426,0,68,0.776119402985075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,61,426,0,814,0.480934809348093,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,62,426,0,751,0.434666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,63,426,0,809,0.606435643564356,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,64,426,0,494,0.470588235294118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,65,426,0,453,0.575221238938053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,66,426,0,268,0.49063670411985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,67,426,0,778,0.449163449163449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,68,426,0,262,0.666666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,69,426,0,98,0.628865979381443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,70,426,0,598,0.539363484087102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,71,426,0,146,0.517241379310345,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,72,426,0,161,0.53125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,73,426,0,710,0.548660084626234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,74,426,0,602,0.472545757071547,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,75,426,0,811,0.646913580246914,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,76,426,0,591,0.438983050847458,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,77,426,0,658,0.532724505327245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,78,426,0,246,0.404081632653061,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,79,426,0,562,0.647058823529412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,80,426,0,639,0.739811912225705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,81,426,0,593,0.476351351351351,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,82,426,0,615,0.558631921824104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,83,426,0,277,0.449275362318841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,84,426,0,461,0.569565217391304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,85,426,0,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,86,426,0,26,0.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,87,426,0,6,0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,88,426,0,530,0.519848771266541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,89,426,0,66,0.615384615384615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,90,426,0,340,0.495575221238938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,91,426,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,92,426,0,136,0.555555555555556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,93,426,0,35,0.470588235294118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,94,426,0,469,0.512820512820513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,95,426,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,1,96,426,0,34,0.515151515151515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,2,1,208,0,790,0.443599493029151,7,0.666666666666667,2,1,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,NaN,NaN
4,2,2,208,0,22,0.714285714285714,24,0.652173913043478,0,NaN,20,0.631578947368421,76,0.493333333333333,0,NaN,11,0.3,16,0.733333333333333,NaN,NaN
4,2,3,208,0,365,0.532967032967033,1,NaN,1,NaN,34,0.515151515151515,0,NaN,1,NaN,12,0.363636363636364,-1,NaN,NaN,NaN
4,2,4,208,0,675,0.593471810089021,17,0.375,-1,NaN,40,0.358974358974359,1,NaN,1,NaN,22,0.428571428571429,25,0.583333333333333,NaN,NaN
4,2,5,208,0,464,0.509719222462203,-1,NaN,-1,NaN,-1,NaN,0,NaN,2,0,-1,NaN,-1,NaN,NaN,NaN
4,2,6,208,0,147,0.534246575342466,225,0.46875,3,1,20,0.210526315789474,205,0.436274509803922,2,0,101,0.45,2,0,NaN,NaN
4,2,7,208,0,714,0.422159887798036,10,0.444444444444444,8,0.571428571428571,14,1,32,0.258064516129032,2,1,25,0.458333333333333,5,0.5,NaN,NaN
4,2,8,208,0,20,0.473684210526316,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,NaN,NaN
4,2,9,208,0,186,0.508108108108108,29,0.5,7,0.5,565,0.531914893617021,136,0.414814814814815,-1,NaN,-1,NaN,-1,NaN,NaN,NaN
4,2,10,208,0,27,0.384615384615385,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,NaN,NaN
4,2,11,208,0,25,0.375,6,0.8,33,0.65625,27,0.576923076923077,35,0.588235294117647,49,0.458333333333333,72,0.352112676056338,12,0.727272727272727,NaN,NaN
4,2,12,208,0,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,NaN,NaN
4,2,13,208,0,33,0.46875,7,0.666666666666667,11,0.7,38,0.459459459459459,313,0.727564102564103,7,0.666666666666667,128,0.519685039370079,75,0.648648648648649,NaN,NaN
4,2,14,208,0,326,0.436923076923077,341,0.602941176470588,3,1,10,0.444444444444444,305,0.453947368421053,2,1,19,0.444444444444444,4,0.333333333333333,NaN,NaN
4,2,15,208,0,757,0.55026455026455,26,0.44,4,0.666666666666667,455,0.337004405286344,766,0.435294117647059,30,0.655172413793103,224,0.600896860986547,46,0.488888888888889,NaN,NaN
4,2,16,208,0,781,0.476923076923077,0,NaN,1,NaN,14,0.384615384615385,863,0.5707656612529,11,0.7,91,0.488888888888889,96,0.505263157894737,NaN,NaN
4,2,17,208,0,811,0.458024691358025,1,NaN,10,0.333333333333333,133,0.545454545454545,4,0.333333333333333,42,0.268292682926829,36,0.342857142857143,76,0.826666666666667,NaN,NaN
4,2,18,208,0,131,0.215384615384615,0,NaN,16,0.2,24,0.347826086956522,56,0.418181818181818,3,0.5,46,0.422222222222222,16,0.2,NaN,NaN
4,2,19,208,0,11,0.3,10,0.444444444444444,4,0.333333333333333,15,0.571428571428571,547,0.553113553113553,3,0.5,31,0.433333333333333,28,0.333333333333333,NaN,NaN
4,2,20,208,0,150,0.543624161073825,65,0.75,34,0.575757575757576,51,0.42,252,0.657370517928287,15,0.571428571428571,105,0.413461538461538,107,0.716981132075472,NaN,NaN
4,2,21,208,0,722,0.568654646324549,16,0.8,72,0.52112676056338,53,0.576923076923077,0,NaN,4,0.333333333333333,-1,NaN,0,NaN,NaN,NaN
4,2,22,208,0,134,0.451127819548872,293,0.431506849315068,3,0.5,7,0.333333333333333,210,0.435406698564593,2,1,14,0.538461538461538,9,0.25,NaN,NaN
4,2,23,208,0,20,0.421052631578947,-1,NaN,2,1,40,0.538461538461538,18,0.529411764705882,0,NaN,-1,NaN,-1,NaN,NaN,NaN
4,2,24,208,0,588,0.55366269165247,15,0.5,44,0.558139534883721,-1,NaN,0,NaN,-1,NaN,-1,NaN,-1,NaN,NaN,NaN
4,2,25,208,0,31,0.533333333333333,2,0,1,NaN,50,0.387755102040816,-1,NaN,-1,NaN,-1,NaN,-1,NaN,NaN,NaN
4,2,26,208,0,-1,NaN,-1,NaN,-1,NaN,-1,NaN,1,NaN,0,NaN,-1,NaN,-1,NaN,NaN,NaN
4,2,27,208,0,121,0.6,-1,NaN,0,NaN,25,0.5,465,0.601293103448276,1,NaN,69,0.382352941176471,80,0.417721518987342,NaN,NaN
4,2,28,208,0,35,0.441176470588235,4,1,1,NaN,41,0.45,634,0.469194312796209,4,0.666666666666667,223,0.490990990990991,53,0.442307692307692,NaN,NaN
4,2,29,208,0,466,0.406451612903226,229,0.460526315789474,10,0.555555555555556,14,0.461538461538462,677,0.45414201183432,8,0.285714285714286,231,0.4,66,0.307692307692308,NaN,NaN
4,2,30,208,0,24,0.391304347826087,15,0.571428571428571,19,0.722222222222222,31,0.366666666666667,712,0.558368495077356,15,0.428571428571429,38,0.594594594594595,56,0.418181818181818,NaN,NaN
4,2,31,208,0,1112,0.56975697569757,15,0.714285714285714,0,NaN,25,0.75,630,0.569157392686804,49,0.8125,319,0.60062893081761,39,0.605263157894737,NaN,NaN
4,2,32,208,0,143,0.457746478873239,-1,NaN,-1,NaN,-1,NaN,15,0.571428571428571,1,NaN,-1,NaN,0,NaN,NaN,NaN
4,2,33,208,0,6,0.4,13,0.75,0,NaN,39,0.605263157894737,175,0.471264367816092,8,0.571428571428571,83,0.426829268292683,24,0.347826086956522,NaN,NaN
4,2,34,208,0,66,0.584615384615385,316,0.492063492063492,-1,NaN,789,0.558375634517767,679,0.558997050147493,86,0.423529411764706,216,0.586046511627907,67,0.515151515151515,NaN,NaN
4,2,35,208,0,8,0.428571428571429,4,0.333333333333333,3,0,90,0.235955056179775,27,0.346153846153846,21,0.2,105,0.182692307692308,20,0.263157894736842,NaN,NaN
4,2,36,208,0,796,0.421383647798742,53,0.5,13,0.416666666666667,576,0.488695652173913,593,0.447635135135135,79,0.243589743589744,324,0.362229102167183,530,0.342155009451796,NaN,NaN
4,2,37,208,0,93,0.684782608695652,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,NaN,NaN
4,2,38,208,0,678,0.55834564254062,39,0.447368421052632,99,0.336734693877551,37,0.527777777777778,364,0.457300275482094,3,1,69,0.5,82,0.604938271604938,NaN,NaN
4,2,39,208,0,1167,0.60548885077187,37,0.694444444444444,6,0.6,29,0.25,908,0.851157662624035,6,1,134,0.766917293233083,68,0.656716417910448,NaN,NaN
4,2,40,208,0,1015,0.431952662721893,26,0.72,1,NaN,115,0.429824561403509,284,0.339222614840989,0,NaN,-1,NaN,-1,NaN,NaN,NaN
4,2,41,208,0,16,0.8,15,0.714285714285714,-1,NaN,25,0.458333333333333,221,0.486363636363636,0,NaN,17,0.5,11,0.4,NaN,NaN
4,2,42,208,0,962,0.470343392299688,12,0.363636363636364,3,0,60,0.542372881355932,82,0.493827160493827,2,0,90,0.438202247191011,48,0.574468085106383,NaN,NaN
4,2,43,208,0,111,0.509090909090909,129,0.375,14,0.538461538461538,15,0.928571428571429,80,0.556962025316456,10,0.222222222222222,145,0.611111111111111,34,0.727272727272727,NaN,NaN
4,2,44,208,0,73,0.5,1,NaN,-1,NaN,307,0.617647058823529,82,0.481481481481481,4,1,50,0.571428571428571,47,0.41304347826087,NaN,NaN
4,2,45,208,0,66,0.630769230769231,4,0.333333333333333,5,0.5,5,0.25,382,0.469816272965879,3,1,7,0.666666666666667,12,0.454545454545455,NaN,NaN
4,2,46,208,0,93,0.41304347826087,307,0.408496732026144,42,0.731707317073171,372,0.576819407008086,730,0.559670781893004,45,0.409090909090909,450,0.683741648106904,543,0.413284132841328,NaN,NaN
4,2,47,208,0,615,0.570032573289902,122,0.537190082644628,15,0.428571428571429,338,0.448071216617211,808,0.520446096654275,27,0.423076923076923,785,0.49234693877551,720,0.502086230876217,NaN,NaN
4,2,48,208,0,47,0.630434782608696,90,0.49438202247191,10,0.444444444444444,484,0.474120082815735,928,0.519956850053937,4,0.666666666666667,861,0.43953488372093,210,0.488038277511962,NaN,NaN
4,2,49,535,0,121,0.5,118,0.435897435897436,229,0.425438596491228,543,0.452029520295203,754,0.47808764940239,127,0.476190476190476,-1,NaN,-1,NaN,NaN,NaN
4,2,50,535,0,169,0.541666666666667,264,0.44106463878327,274,0.388278388278388,908,0.38257993384785,649,0.484567901234568,9,0.5,749,0.434491978609626,785,0.441326530612245,NaN,NaN
4,2,51,535,0,370,0.387533875338753,82,0.259259259259259,62,0.360655737704918,423,0.329383886255924,497,0.356854838709677,3,1,-1,NaN,-1,NaN,NaN,NaN
4,2,52,535,0,450,0.469933184855234,513,0.529296875,145,0.458333333333333,655,0.327217125382263,692,0.426917510853835,119,0.347457627118644,576,0.462608695652174,415,0.509661835748792,NaN,NaN
4,2,53,535,0,522,0.408829174664108,211,0.247619047619048,130,0.511627906976744,562,0.572192513368984,782,0.377720870678617,82,0.222222222222222,850,0.367491166077739,790,0.422053231939163,NaN,NaN
4,2,54,535,0,1100,0.631483166515014,150,0.442953020134228,238,0.531645569620253,194,0.590673575129534,121,0.466666666666667,40,0.615384615384615,-1,NaN,1,NaN,NaN,NaN
4,2,55,535,0,258,0.466926070038911,113,0.473214285714286,121,0.491666666666667,717,0.347765363128492,682,0.547723935389134,134,0.360902255639098,-1,NaN,1,NaN,NaN,NaN
4,2,56,535,0,32,0.645161290322581,94,0.666666666666667,429,0.439252336448598,593,0.407094594594595,69,0.588235294117647,56,0.618181818181818,660,0.352048558421851,414,0.535108958837772,NaN,NaN
4,2,57,535,0,458,0.415754923413567,301,0.443333333333333,169,0.660714285714286,475,0.478902953586498,499,0.443775100401606,97,0.6875,467,0.427038626609442,628,0.385964912280702,NaN,NaN
4,2,58,535,0,524,0.575525812619503,255,0.5,70,0.536231884057971,732,0.470588235294118,834,0.585834333733493,113,0.803571428571429,-1,NaN,-1,NaN,NaN,NaN
4,2,59,535,0,486,0.525773195876289,229,0.504385964912281,301,0.466666666666667,728,0.382393397524072,826,0.436363636363636,149,0.304054054054054,-1,NaN,0,NaN,NaN,NaN
4,2,60,535,0,-1,NaN,-1,NaN,-1,NaN,-1,NaN,0,NaN,-1,NaN,-1,NaN,-1,NaN,NaN,NaN
4,2,61,535,0,331,0.512121212121212,402,0.448877805486284,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,NaN,NaN
4,2,62,535,0,470,0.462686567164179,386,0.701298701298701,188,0.379679144385027,828,0.562273276904474,858,0.306884480746791,33,0.625,-1,NaN,-1,NaN,NaN,NaN
4,2,63,535,0,712,0.521800281293952,322,0.560747663551402,252,0.573705179282869,797,0.579145728643216,885,0.578054298642534,8,0.428571428571429,-1,NaN,-1,NaN,NaN,NaN
4,2,64,535,0,494,0.407707910750507,212,0.5260663507109,133,0.378787878787879,640,0.57433489827856,772,0.591439688715953,127,0.571428571428571,-1,NaN,-1,NaN,NaN,NaN
4,2,65,535,0,588,0.390119250425894,100,0.767676767676768,-1,NaN,-1,NaN,9,0.5,0,NaN,-1,NaN,-1,NaN,NaN,NaN
4,2,66,535,0,510,0.669941060903733,343,0.385964912280702,420,0.403341288782816,874,0.491408934707904,1177,0.39030612244898,126,0.392,878,0.451539338654504,766,0.53202614379085,NaN,NaN
4,2,67,535,0,503,0.583665338645418,329,0.439024390243902,99,0.510204081632653,-1,NaN,0,NaN,-1,NaN,-1,NaN,0,NaN,NaN,NaN
4,2,68,535,0,454,0.591611479028698,296,0.522033898305085,545,0.551470588235294,761,0.527631578947368,1113,0.413669064748201,117,0.491379310344828,534,0.444652908067542,3,0.5,NaN,NaN
4,2,69,535,0,460,0.420479302832244,393,0.49234693877551,269,0.440298507462687,0,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,NaN,NaN
4,2,70,535,0,204,0.320197044334975,301,0.54,186,0.572972972972973,696,0.487769784172662,1047,0.464627151051625,129,0.390625,823,0.413625304136253,784,0.196679438058748,NaN,NaN
4,2,71,535,0,264,0.311787072243346,428,0.215456674473068,406,0.251851851851852,540,0.285714285714286,480,0.296450939457203,21,0.55,231,0.508695652173913,-1,NaN,NaN,NaN
4,2,72,535,0,376,0.397333333333333,26,0.48,46,0.511111111111111,514,0.475633528265107,0,NaN,-1,NaN,-1,NaN,-1,NaN,NaN,NaN
4,2,73,535,0,115,0.192982456140351,227,0.513274336283186,432,0.591647331786543,744,0.503364737550471,445,0.445945945945946,1,NaN,733,0.349726775956284,398,0.256926952141058,NaN,NaN
4,2,74,535,0,602,0.497504159733777,-1,NaN,-1,NaN,-1,NaN,11,0.4,-1,NaN,-1,NaN,-1,NaN,NaN,NaN
4,2,75,535,0,781,0.446153846153846,624,0.463884430176565,112,0.594594594594595,736,0.436734693877551,1004,0.413758723828514,124,0.373983739837398,-1,NaN,-1,NaN,NaN,NaN
4,2,76,535,0,433,0.451388888888889,605,0.456953642384106,306,0.439344262295082,447,0.322869955156951,459,0.255458515283843,73,0.388888888888889,477,0.289915966386555,517,0.313953488372093,NaN,NaN
4,2,77,535,0,0,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,NaN,NaN
4,2,78,535,0,638,0.317111459968603,965,0.639004149377593,184,0.513661202185792,532,0.419962335216573,668,0.44527736131934,101,0.58,565,0.430851063829787,566,0.387610619469027,NaN,NaN
4,2,79,535,0,473,0.419491525423729,-1,NaN,-1,NaN,-1,NaN,4,0.333333333333333,-1,NaN,-1,NaN,-1,NaN,NaN,NaN
4,2,80,535,0,151,0.44,112,0.378378378378378,217,0.388888888888889,619,0.52588996763754,761,0.378947368421053,86,0.376470588235294,-1,NaN,0,NaN,NaN,NaN
4,2,81,535,0,402,0.418952618453865,233,0.452586206896552,276,0.334545454545455,593,0.380067567567568,2,0,-1,NaN,-1,NaN,-1,NaN,NaN,NaN
4,2,82,535,0,347,0.812138728323699,630,0.610492845786963,600,0.585976627712855,501,0.652,576,0.631304347826087,14,0.615384615384615,577,0.553819444444444,467,0.650214592274678,NaN,NaN
4,2,83,535,0,393,0.385204081632653,352,0.507122507122507,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,NaN,NaN
4,2,84,535,0,435,0.347926267281106,374,0.474530831099196,255,0.523622047244094,293,0.544520547945205,467,0.414163090128755,90,0.471910112359551,363,0.616022099447514,385,0.583333333333333,NaN,NaN
4,2,85,535,0,537,0.473880597014925,680,0.531664212076583,0,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,NaN,NaN
4,2,86,535,0,907,0.458057395143488,192,0.465968586387435,229,0.368421052631579,18,0.470588235294118,569,0.441901408450704,66,0.476923076923077,771,0.345454545454545,574,0.363001745200698,NaN,NaN
4,2,87,535,0,42,0.341463414634146,132,0.66412213740458,1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,NaN,NaN
4,2,88,535,0,508,0.506903353057199,217,0.490740740740741,111,0.509090909090909,93,0.576086956521739,151,0.613333333333333,-1,NaN,-1,NaN,-1,NaN,NaN,NaN
4,2,89,535,0,601,0.515,230,0.406113537117904,38,0.432432432432432,0,NaN,-1,NaN,13,0.25,-1,NaN,-1,NaN,NaN,NaN
4,2,90,535,0,697,0.375,297,0.726351351351351,472,0.462845010615711,1014,0.615004935834156,1243,0.62962962962963,135,0.641791044776119,833,0.626201923076923,-1,NaN,NaN,NaN
4,2,91,535,0,142,0.468085106382979,466,0.455913978494624,140,0.474820143884892,316,0.488888888888889,606,0.505785123966942,-1,NaN,-1,NaN,-1,NaN,NaN,NaN
